"CITY","COUNTRY","ID"
"Alpnach","Switzerland",6394
"Altenrhein","Switzerland",6395
"Balzers","Switzerland",6397
"Bern","Switzerland",6399
"Biel","Switzerland",6400
"Birrfeld","Switzerland",6401
"Buochs","Switzerland",6403
"Courtelary","Switzerland",6404
"Ecuvillens","Switzerland",6406
"Emmen","Switzerland",6407
"Geneva","Switzerland",6409
"Grenchen","Switzerland",6410
"Kloten","Switzerland",6412
"Lausanne","Switzerland",6413
"Les Eplatures","Switzerland",6414
"Lodrino","Switzerland",6416
"Lucerne","Switzerland",6418
"Lugano","Switzerland",6419
"Dili","Timor-Leste",6421
"Aitutaki","Cook Islands",6423
"Atiu Island","Cook Islands",6424
"Abha","Saudi Arabia",6426
"Abqaiq","Saudi Arabia",6427
"Al-Jawf","Saudi Arabia",6429
"Al-Ula","Saudi Arabia",6430
"Al-ahsa","Saudi Arabia",6431
"Bisha","Saudi Arabia",6433
"Dammam","Saudi Arabia",6434
"Dawadmi","Saudi Arabia",6435
"El-baha","Saudi Arabia",6437
"Gassim","Saudi Arabia",6438
"Guriat","Saudi Arabia",6440
"Hafr Al-batin","Saudi Arabia",6441
"Jeddah","Saudi Arabia",6443
"Jubail","Saudi Arabia",6444
"Madinah","Saudi Arabia",6446
"Bo","Sierra Leone",6447
"Bonthe","Sierra Leone",6448
"Gbangbatok","Sierra Leone",6450
"Kenema","Sierra Leone",6451
"Alexander Bay","South Africa",6453
"Aliwal North","South Africa",6454
"Alldays","South Africa",6456
"Barberton","South Africa",6458
"Bethlehem","South Africa",6459
"Bloemfontein","South Africa",6461
"Dedeben","South Africa",6468
"Graaff Reinet","South Africa",6474
"Johannesburg","South Africa",6481
"Inowroclaw","Poland",4867
"Jelenia Gora","Poland",4869
"Koszalin","Poland",4871
"Lask","Poland",4873
"Leczyca","Poland",4874
"Lublin","Poland",4876
"Abakan","Russia",4878
"Achinsk","Russia",4879
"Aldan","Russia",4881
"Anadyr","Russia",4883
"Anapa","Russia",4884
"Arkhangelsk","Russia",4886
"Aykhal","Russia",4888
"Bagdarin","Russia",4889
"Balakovo","Russia",4891
"Batagay","Russia",4893
"Baykit","Russia",4895
"Belaya","Russia",4896
"Beloyarsky","Russia",4898
"Berezovo","Russia",4900
"Biysk","Russia",4902
"Blagoveschensk","Russia",4903
"Bogorodskoe","Russia",4905
"Bryansk","Russia",4908
"Bugulma","Russia",4909
"Chara","Russia",4911
"Chaybukha","Russia",4912
"Chelyabinsk","Russia",4914
"Cherskiy","Russia",4916
"Chokurdah","Russia",4918
"Dudinka","Russia",4920
"Evensk","Russia",4922
"Eysk","Russia",4923
"Gorno-Altaysk","Russia",4925
"Honuu","Russia",4927
"Inta","Russia",4929
"Irkutsk","Russia",4930
"Ornskoldsvik","Sweden",1287
"Tainan","Taiwan",1289
"Taitung","Taiwan",1291
"Wang An","Taiwan",1293
"Pingtung","Taiwan",1294
"Matsu Islands","Taiwan",1296
"Mus","Turkey",1298
"Usak","Turkey",1300
"Siirt","Turkey",1301
"Sinop","Turkey",1302
"Tokat","Turkey",1304
"Topel","Turkey",1305
"Samsun","Turkey",1307
"Çorlu","Turkey",1309
"Malatya","Turkey",1310
"Merzifon","Turkey",1312
"Sanliurfa","Turkey",1314
"Zonguldak","Turkey",1316
"Sivrihisar","Turkey",1317
"Moyo","Uganda",1319
"Soroti","Uganda",1321
"Mfuwe","Zambia",1323
"Mongu","Zambia",1324
"Solwesi","Zambia",1326
"Solwezi","Zambia",1327
"Tirana","Albania",1329
"Oran","Algeria",1331
"Setif","Algeria",1332
"Tiaret","Algeria",1334
"Ouargla","Algeria",1335
"Tindouf","Algeria",1337
"Mecheria","Algeria",1339
"Relizane","Algeria",1340
"Timimoun","Algeria",1342
"Zarzaitine","Algeria",1344
"Sidi Bel Abbes","Algeria",1346
"Stepanavan","Armenia",1348
"Tulln","Austria",1350
"Zeltweg","Austria",1352
"Stockerau","Austria",1354
"Zell am See","Austria",1356
"Punitz-Guessing","Austria",1358
"St. Johann in Tirol","Austria",1360
"Nassau","Bahamas",1363
"Rock Sound","Bahamas",1365
"Port Nelson","Bahamas",1367
"Staniel Cay","Bahamas",1369
"Matthew Town","Bahamas",1371
"Spring Point","Bahamas",1373
"Treasure Cay","Bahamas",1375
"North Eleuthera","Bahamas",1377
"Mogilev","Belarus",1380
"Spa","Belgium",1382
"Namur","Belgium",1383
"Ursel","Belgium",1384
"Weelde","Belgium",1386
"Zutendaal","Belgium",1388
"St.-hubert","Belgium",1389
"Oruro","Bolivia",1391
"Sucre","Bolivia",1393
"Uyuni","Bolivia",1394
"Tarija","Bolivia",1396
"Trinidad","Bolivia",1398
"Riberalta","Bolivia",1399
"Santa Ana","Bolivia",1401
"Rerrenabaque","Bolivia",1403
"Puerto Suarez","Bolivia",1405
"Zadar","Croatia",1412
"Zagreb","Croatia",1416
"Skive","Denmark",1420
"Puerto Esperanza","Peru",102
"Sokode","Togo",105
"Niatougou","Togo",106
"Talca","Chile",110
"Osorno","Chile",111
"Temuco","Chile",113
"Rancagua","Chile",115
"Valdivia","Chile",117
"Victoria","Chile",119
"Puerto Montt","Chile",121
"Vina del Mar","Chile",123
"Puerto Williams","Chile",126
"Wuhu","China",130
"Wuxi","China",131
"Ngawa","China",133
"Ninbo","China",134
"Rugao","China",136
"Simao","China",138
"Wuhai","China",139
"Xi'an","China",141
"Yibin","China",143
"Yulin","China",144
"Zunyi","China",146
"Quzhou","China",147
"Shiyan","China",149
"Turpan","China",151
"Weihai","China",153
"Wuzhou","China",154
"Xiamen","China",156
"Xining","China",158
"Yan'an","China",160
"Yantai","China",161
"Yining","China",163
"Meixian","China",165
"Nanjing","China",167
"Nantong","China",169
"Qingdao","China",171
"Qiqihar","China",172
"Shantou","China",174
"Taiyuan","China",176
"Tonghua","China",178
"Ulanhot","China",180
"Weifang","China",182
"Wenzhou","China",184
"Xinyuan","China",186
"Xinzhou","China",187
"Yichang","China",189
"Yingkou","China",191
"Zhangye","China",193
"Nanchang","China",195
"Ninglang","China",197
"Qingyang","China",199
"Quanzhou","China",201
"Shangrao","China",203
"Shaoyang","China",205
"Shenzhen","China",207
"Songyuan","China",209
"Tianshui","China",211
"Wuyishan","China",213
"Xilinhot","China",215
"Yangzhou","China",217
"Yongzhou","China",219
"Zhaotong","China",221
"Zhongwei","China",223
"Manzhouli","China",225
"Qianjiang","China",227
"Tengchong","China",229
"Zhanjiang","China",231
"Mudanjiang","China",233
"Xiahe city","China",236
"Qinhuangdao","China",238
"El Dorado","Venezuela",6159
"El Vigía","Venezuela",6160
"Elorza","Venezuela",6161
"Guanare","Venezuela",6162
"Guasdualito","Venezuela",6163
"Guayana","Venezuela",6164
"Guiria","Venezuela",6165
"Higuerote","Venezuela",6166
"Isla De Coche","Venezuela",6167
"La Fria","Venezuela",6168
"La Orchila","Venezuela",6169
"Los Roques","Venezuela",6170
"Budd Coast","Antarctica",6171
"Isla Rey Jorge","Antarctica",6172
"Baku","Azerbaijan",6173
"Ganja","Azerbaijan",6174
"Lankaran","Azerbaijan",6175
"Barisal","Bangladesh",6176
"Chittagong","Bangladesh",6177
"Cox's Bazar","Bangladesh",6178
"Dhaka","Bangladesh",6179
"Ishurdi","Bangladesh",6180
"Jessore","Bangladesh",6181
"Khulna","Bangladesh",6182
"Amilcar Cabral","Cape Verde",6183
"Boa Vista","Cape Verde",6184
"Buenos Aires","Costa Rica",6185
"Carrillo","Costa Rica",6186
"Chacarita","Costa Rica",6187
"Coto 47","Costa Rica",6188
"El Carmen","Costa Rica",6189
"Finca 10","Costa Rica",6190
"Golfito","Costa Rica",6191
"Guapiles","Costa Rica",6192
"La Fortuna/San Carlos","Costa Rica",6193
"Liberia","Costa Rica",6194
"Limon","Costa Rica",6195
"Los Chiles","Costa Rica",6196
"Basse Terre","Guadeloupe",6197
"Grand Bourg","Guadeloupe",6198
"Grande Anse","Guadeloupe",6199
"Les Saintes","Guadeloupe",6200
"Aktau","Kazakhstan",6201
"Aktyubinsk","Kazakhstan",6202
"Alma-ata","Kazakhstan",6203
"Arkalyk","Kazakhstan",6204
"Atyrau","Kazakhstan",6205
"Ayaguz","Kazakhstan",6206
"Baikonur","Kazakhstan",6207
"Balkhash","Kazakhstan",6208
"Bestobe","Kazakhstan",6209
"Chelkar","Kazakhstan",6210
"Chimkent","Kazakhstan",6211
"Dzhambul","Kazakhstan",6212
"Ekibastuz","Kazakhstan",6213
"Karaganda","Kazakhstan",6214
"Kokshetau","Kazakhstan",6215
"Kostanay","Kazakhstan",6216
"Kzyl-Orda","Kazakhstan",6217
"Batken","Kyrgyzstan",6218
"Kant","Kyrgyzstan",6221
"Luxemburg","Luxembourg",6224
"Ambanja","Madagascar",6225
"Ambilobe","Madagascar",6228
"Analalava","Madagascar",6230
"Ankavandra","Madagascar",6232
"Antsalova","Madagascar",6235
"Antsiranana","Madagascar",6237
"Belo sur Tsiribihina","Madagascar",6240
"Fianarantsoa","Madagascar",6243
"Fort-de-france","Martinique",6245
"Aioun El Atrouss","Mauritania",6246
"Kaedi","Mauritania",6249
"Kosrae","Micronesia",6252
"Bazaruto Island","Mozambique",6254
"Chimoio","Mozambique",6257
"Indigo Bay Lodge","Mozambique",6259
"Lichinga","Mozambique",6262
"Assumption Island","Seychelles",6265
"Desroches","Seychelles",6268
"Khudzhand","Tajikistan",6271
"Andizhan","Uzbekistan",6274
"Fergana","Uzbekistan",6276
"Camp Bastion","Afghanistan",6279
"Faizabad","Afghanistan",6281
"Jalalabad","Afghanistan",6285
"Khost","Afghanistan",6288
"Isle Of Man","Isle of Man",6291
"Ameland","Netherlands",6292
"Bosschenhoofd","Netherlands",6295
"Deventer","Netherlands",6299
"Enschede","Netherlands",6302
"Groningen","Netherlands",6304
"Leeuwarden","Netherlands",6307
"Alexandra","New Zealand",6310
"Chatham Island","New Zealand",6313
"Claris","New Zealand",6315
"Franz Josef Aerodrome","New Zealand",6318
"Glentanner","New Zealand",6320
"Hokitika","New Zealand",6324
"Kaikoura","New Zealand",6326
"Kerikeri","New Zealand",6329
"Haeju","North Korea",6332
"Angeles City","Philippines",6335
"Baguio","Philippines",6338
"Basco","Philippines",6341
"Busuanga","Philippines",6344
"Calbayog City","Philippines",6347
"Catarman","Philippines",6349
"Caticlan","Philippines",6351
"Cotabato","Philippines",6354
"Dipolog","Philippines",6358
"Floridablanca","Philippines",6361
"Guiuan","Philippines",6364
"Itbayat","Philippines",6366
"Laoag","Philippines",6370
"Lipa","Philippines",6373
"Arecibo","Puerto Rico",6377
"Fajardo","Puerto Rico",6380
"Hewandorra","Saint Lucia",6382
"Chongju","South Korea",6386
"Kangnung","South Korea",6389
"Higleig","South Sudan",6392
"Amlikon","Switzerland",6396
"Basel","Switzerland",6398
"Bressaucourt-Porrentruy","Switzerland",6402
"Dubendorf","Switzerland",6405
"Fehraltorf","Switzerland",6408
"Interlaken","Switzerland",6411
"Locarno","Switzerland",6415
"Lommis","Switzerland",6417
"Baucau","Timor-Leste",6420
"Bobo-dioulasso","Burkina Faso",6422
"Avarua","Cook Islands",6425
"Al Kharj","Saudi Arabia",6428
"Arar","Saudi Arabia",6432
"Dhahran","Saudi Arabia",6436
"Gizan","Saudi Arabia",6439
"Hail","Saudi Arabia",6442
"King Khalid Mil.city","Saudi Arabia",6445
"Freetown","Sierra Leone",6449
"Aggeneys","South Africa",6452
"Alkantpan","South Africa",6455
"Arathusa","South Africa",6457
"Bisho","South Africa",6460
"Bothaville","South Africa",6462
"Brakpan","South Africa",6463
"Brits","South Africa",6464
"Calvinia","South Africa",6465
"Cap Town","South Africa",6466
"Cape Town","South Africa",6467
"Durban","South Africa",6469
"East London","South Africa",6470
"Ermelo","South Africa",6471
"Ficksburg","South Africa",6472
"George","South Africa",6473
"Grahamstown","South Africa",6475
"Greytown","South Africa",6476
"Harmony","South Africa",6477
"Harrismith","South Africa",6478
"Hendrik Verwoerddam","South Africa",6479
"Hoedspruit","South Africa",6480
"Kempton Park","South Africa",6482
"Wudalianchi","China",240
"Taba","Egypt",243
"Sohag","Egypt",244
"Marsa Alam","Egypt",246
"St. Catherine","Egypt",248
"Oyem","Gabon",251
"Mouila","Gabon",252
"Mayumba","Gabon",254
"Tchibanga","Gabon",256
"Omboue Hospial","Gabon",258
"Sunyani","Ghana",261
"Port-de-Paix","Haiti",263
"Pune","India",266
"Tezu","India",267
"Salem","India",269
"Satna","India",270
"Mumbai","India",272
"Nagaur","India",274
"Nagpur","India",275
"Patina","India",277
"Raipur","India",279
"Rajkot","India",280
"Shimla","India",282
"Tezpur","India",284
"Utkela","India",285
"Silchar","India",287
"Udaipur","India",289
"Nawapara","India",291
"Panagarh","India",292
"Rourkela","India",294
"Sholapur","India",296
"Tambaram","India",298
"Varanasi","India",300
"Mohanbari","India",302
"Porbandar","India",304
"Port Blair","India",306
"Saharanpur","India",308
"Vijayawada","India",310
"Pendicherry","India",312
"Rajahmundry","India",314
"Nagarjunsagar","India",317
"Tiruchirappalli","India",319
"Milan","Italy",322
"Olbia","Italy",323
"Siena","Italy",325
"Turin","Italy",326
"Naples","Italy",328
"Rimini","Italy",330
"Torino","Italy",331
"Venice","Italy",333
"Vieste","Italy",335
"Palermo","Italy",336
"Pescara","Italy",338
"Salerno","Italy",340
"Trapani","Italy",342
"Treviso","Italy",343
"Viterbo","Italy",345
"Piacenza","Italy",347
"Sigonella","Italy",349
"Pantelleria","Italy",351
"Villafranca","Italy",353
"Reggio Emilia","Italy",355
"Reggio Calabria","Italy",358
"Ronchi De Legionari","Italy",360
"Odika","Japan",367
"Yaizu","Japan",371
"Miyako","Japan",374
"Surkhet","Nepal",463
"Mountain","Nepal",465
"Rukumkot","Nepal",467
"Nepalgunj","Nepal",469
"Taplejung","Nepal",471
"Thamkharka","Nepal",473
"Rara National Park","Nepal",475
"Tahoua","Niger",478
"Savai\'i","Samoa",480
"Rota","Spain",483
"Vigo","Spain",484
"Ronda","Spain",486
"Malaga","Spain",487
"Teruel","Spain",489
"Menorca","Spain",491
"Segovia","Spain",492
"Vitoria","Spain",494
"Pamplona","Spain",495
"San Luis","Spain",497
"Tenerife","Spain",499
"Zaragoza","Spain",501
"Santander","Spain",503
"Valladolid","Spain",505
"San Sebastian","Spain",507
"Santa Cruz De La Palma","Spain",509
"Merowe","Sudan",513
"Rumbek","Sudan",514
"Port Sudan","Sudan",516
"Vava'u","Tonga",519
"Tongatapu","Tonga",520
"Taiz","Yemen",522
"Mukalla","Yemen",524
"Sayun Intl","Yemen",526
"Uige","Angola",528
"Nzagi","Angola",529
"Negage","Angola",531
"Ondjiva","Angola",533
"Saurimo","Angola",534
"Xangongo","Angola",536
"Porto Amboim","Angola",538
"San Pedro","Belize",540
"Punta Gorda","Belize",542
"Thimphu","Bhutan",545
"Yongphulla","Bhutan",546
"Tefe","Brazil",548
"Natal","Brazil",550
"Picos","Brazil",551
"Soure","Brazil",553
"Maraba","Brazil",555
"Marica","Brazil",556
"Mocord","Brazil",558
"Muriae","Brazil",560
"Palmas","Brazil",561
"Recife","Brazil",563
"Sobral","Brazil",565
"Toledo","Brazil",566
"Mossoro","Brazil",568
"Resende","Brazil",570
"Sorriso","Brazil",571
"Ubatuba","Brazil",573
"Valenca","Brazil",575
"Vitoria","Brazil",577
"Manicore","Brazil",578
"Maturaca","Brazil",580
"Parnaiba","Brazil",582
"Redencao","Brazil",583
"Santarem","Brazil",585
"Sorocaba","Brazil",587
"Taubaté","Brazil",589
"Umuarama","Brazil",591
"Oriximina","Brazil",593
"Petrolina","Brazil",595
"Bubovice","Czech Republic",7311
"Caslav","Czech Republic",7312
"Horovice","Czech Republic",7314
"Hradec Kralove","Czech Republic",7315
"Klatovy","Czech Republic",7317
"Kunovice","Czech Republic",7318
"Aberdeen","United Kingdom",7321
"Angelsey","United Kingdom",7322
"Barkston Heath","United Kingdom",7323
"Barrow Island","United Kingdom",7325
"Belfast","United Kingdom",7327
"Bembridge","United Kingdom",7328
"Benson","United Kingdom",7330
"Biggin Hill","United Kingdom",7331
"Blackbushe","United Kingdom",7333
"Blackpool","United Kingdom",7334
"Bournemouth","United Kingdom",7336
"Brawdy","United Kingdom",7337
"Brize Norton","United Kingdom",7339
"Brough","United Kingdom",7340
"Caernarfon","United Kingdom",7342
"Cambridge","United Kingdom",7343
"Cardiff","United Kingdom",7345
"Carlisle","United Kingdom",7346
"Chivenor","United Kingdom",7348
"Church Fenton","United Kingdom",7349
"Colonsay","United Kingdom",7351
"Coningsby","United Kingdom",7352
"Cottesmore","United Kingdom",7354
"Coventry","United Kingdom",7355
"Cranwell","United Kingdom",7357
"Crawley","United Kingdom",7358
"Dishforth","United Kingdom",7360
"Doncaster, Sheffield","United Kingdom",7361
"Duxford","United Kingdom",7363
"Eday","United Kingdom",7365
"Edinburgh","United Kingdom",7366
"Elstree","United Kingdom",7367
"Enstone","United Kingdom",7369
"Exeter","United Kingdom",7370
"Fair Isle","United Kingdom",7371
"Fairoaks","United Kingdom",7373
"Farnborough","United Kingdom",7374
"Forties Alpha","United Kingdom",7376
"Fowlmere","United Kingdom",7378
"Glasgow","United Kingdom",7379
"Goodwood","United Kingdom",7381
"Halfpenny Green","United Kingdom",7382
"Hawarden","United Kingdom",7384
"Headcorn","United Kingdom",7385
"Humberside","United Kingdom",7387
"Inverness","United Kingdom",7388
"Isle Of Wight","United Kingdom",7390
"Kirkwall","United Kingdom",7392
"Lakenheath","United Kingdom",7393
"Lasham","United Kingdom",7395
"Leeds","United Kingdom",7396
"Leeming","United Kingdom",7397
"Lerwick","United Kingdom",7399
"Leuchars","United Kingdom",7400
"Linton-on-ouse","United Kingdom",7401
"Llanbedr","United Kingdom",7403
"London","United Kingdom",7404
"Longwood","United Kingdom",7406
"Lossiemouth","United Kingdom",7407
"Lympne","United Kingdom",7409
"Lyneham","United Kingdom",7410
"Dakhla","Western Sahara",7411
"Afutara","Solomon Islands",7413
"Atoifi","Solomon Islands",7414
"Auki","Solomon Islands",7415
"Batuna","Solomon Islands",7417
"Bellona","Solomon Islands",7418
"Choiseul Bay","Solomon Islands",7419
"Gatokae","Solomon Islands",7421
"Gizo","Solomon Islands",7422
"Kagau Island","Solomon Islands",7424
"Kirakira","Solomon Islands",7425
"Christmas Island","Christmas Island",7426
"Ahe","French Polynesia",7428
"Apataki","French Polynesia",7430
"Arutua","French Polynesia",7431
"Bora Bora","French Polynesia",7432
"Fakarava","French Polynesia",7434
"Fangatau","French Polynesia",7435
"Hikueru","French Polynesia",7437
"Hiva-oa","French Polynesia",7438
"Huahine Island","French Polynesia",7439
"Kaukura Atoll","French Polynesia",7441
"Ailuk Island","Marshall Islands",7443
"Airok","Marshall Islands",7444
"Ebon","Marshall Islands",7446
"Elenak","Marshall Islands",7447
"Enejit","Marshall Islands",7448
"Eniwetok Atoll","Marshall Islands",7449
"Jabor Jaluit Atoll","Marshall Islands",7451
"Kili Island","Marshall Islands",7453
"Lae","Marshall Islands",7455
"Likiep Island","Marshall Islands",7456
"Aitape","Papua New Guinea",7457
"Baimuru","Papua New Guinea",7459
"Balimo","Papua New Guinea",7460
"Bodinumu","Papua New Guinea",7461
"Buka Island","Papua New Guinea",7463
"Bulolo","Papua New Guinea",7464
"Efogi","Papua New Guinea",7466
"Fane","Papua New Guinea",7467
"Gasmata Island","Papua New Guinea",7468
"Goroka","Papua New Guinea",7470
"Gurney","Papua New Guinea",7471
"Hoskins","Papua New Guinea",7472
"Itokama","Papua New Guinea",7474
"Jacquinot Bay","Papua New Guinea",7475
"Kamusi","Papua New Guinea",7477
"Kandrian","Papua New Guinea",7478
"Kavieng","Papua New Guinea",7479
"Kieta","Papua New Guinea",7481
"Kikori","Papua New Guinea",7482
"Kiunga","Papua New Guinea",7483
"Kundiawa","Papua New Guinea",7485
"Lake Murray","Papua New Guinea",7486
"Barahona","Dominican Republic",7492
"Unknown","Venezuela",2330
"Unknown","Philippines",2528
"Unknown","Mongolia",1857
"Wittmundhafen","Germany",1574
"Neubrandenburg","Germany",1576
"Nienburg Weser","Germany",1578
"Moenchengladbach","Germany",1581
"Rotenburg Wuemme","Germany",1583
"Sankt Peter-Ording","Germany",1586
"Papa","Hungary",1589
"Szolnok","Hungary",1591
"Sármellék","Hungary",1592
"Pécs-Pogány","Hungary",1594
"Selfoss","Iceland",1596
"Thorshofn","Iceland",1598
"Saudarkrokur","Iceland",1600
"Patreksfjordur","Iceland",1602
"Vopnafjörður","Iceland",1604
"Newcastle","Ireland",1607
"Negril","Jamaica",1609
"Ocho Rios","Jamaica",1610
"Port Antonio","Jamaica",1612
"Mantsonyane","Lesotho",1615
"Saltsy","Moldova",1617
"Tiraspol","Moldova",1619
"Oujda","Morocco",1621
"Rabat","Morocco",1622
"Meknes","Morocco",1623
"Zagora","Morocco",1625
"Tetouan","Morocco",1627
"Marrakech","Morocco",1628
"Ye","Myanmar",1630
"Pyay","Myanmar",1631
"Putao","Myanmar",1633
"Momeik","Myanmar",1634
"Shante","Myanmar",1636
"Sittwe","Myanmar",1637
"Nampong","Myanmar",1639
"Pathein","Myanmar",1641
"Taungoo","Myanmar",1642
"Mandalay","Myanmar",1644
"Pakhokku","Myanmar",1646
"Mong Hsat","Myanmar",1648
"Naypyidaw","Myanmar",1650
"Mawlamyine","Myanmar",1651
"Mpacha","Namibia",1653
"Ondangwa","Namibia",1655
"Mariental","Namibia",1657
"Okaukuejo","Namibia",1658
"Swakopmund","Namibia",1660
"Otjiwarongo","Namibia",1662
"Uyo","Nigeria",1664
"Yola","Nigeria",1665
"Osubi","Nigeria",1667
"Zaria","Nigeria",1668
"Makurdi","Nigeria",1670
"Maiduguri","Nigeria",1671
"St.-denis","Reunion",1673
"Saint Denis","Reunion",1675
"Tuzla","Romania",1677
"Oradea","Romania",1678
"Suceava","Romania",1680
"Timisoara","Romania",1682
"Tirgu Mures","Romania",1683
"St. Louis","Senegal",1685
"Tambacounda","Senegal",1687
"Tunis","Tunisia",1690
"Remada","Tunisia",1691
"Tabarka","Tunisia",1693
"Monastir","Tunisia",1694
"Uzyn","Ukraine",1696
"Rivne","Ukraine",1698
"Odessa","Ukraine",1699
"Sarabuz","Ukraine",1701
"Ternopol","Ukraine",1702
"Vinnitsa","Ukraine",1704
"Melitopol","Ukraine",1706
"Mukacheve","Ukraine",1707
"Sevastopol","Ukraine",1709
"Zaporozhye","Ukraine",1711
"Melo","Uruguay",1713
"Salto","Uruguay",1714
"Paysandu","Uruguay",1716
"Montevideo","Uruguay",1718
"Sola","Vanuatu",1720
"Olpoi","Vanuatu",1721
"Santo","Vanuatu",1722
"Norsup","Vanuatu",1724
"Walaha","Vanuatu",1725
"Valesdir","Vanuatu",1727
"Redcliffe","Vanuatu",1729
"Paama Island","Vanuatu",1730
"Pentecost Island","Vanuatu",1733
"Phucat","Vietnam",1735
"Son-La","Vietnam",1737
"Phuquoc","Vietnam",1738
"Nhatrang","Vietnam",1740
"Phu Quoc","Vietnam",1741
"Nha Trang","Vietnam",1743
"Thanh Hoa","Vietnam",1745
"Shakawe","Botswana",1750
"Tubu Tree Camp","Botswana",1756
"Nikunau","Kiribati",1833
"Nonouti","Kiribati",1834
"Tabiteuea North","Kiribati",1836
"Mulu","Malaysia",1838
"Sibu","Malaysia",1839
"Tawau","Malaysia",1841
"Marudi","Malaysia",1842
"Redang","Malaysia",1844
"Tioman","Malaysia",1845
"Simpang","Malaysia",1847
"Sandakan","Malaysia",1848
"Tanjung Manis","Malaysia",1850
"Male","Maldives",1852
"Meedhoo","Maldives",1853
"South Aari Atoll","Maldives",1855
"Muren","Mongolia",1858
"Ulaangom","Mongolia",1860
"Uliastai","Mongolia",1861
"Sui","Pakistan",1863
"Wana","Pakistan",1864
"Okara","Pakistan",1866
"Pasni","Pakistan",1867
"Qasim","Pakistan",1868
"Mangla","Pakistan",1870
"Multan","Pakistan",1871
"Skardu","Pakistan",1873
"Sukkur","Pakistan",1874
"Turbat","Pakistan",1876
"Panjgur","Pakistan",1877
"Sialkot","Pakistan",1879
"Mianwali","Pakistan",1880
"Risalpur","Pakistan",1882
"Nawabshah","Pakistan",1884
"Parachinar","Pakistan",1886
"Sarh","Chad",1
"Moundou","Chad",2
"N'djamena","Chad",3
"Moa","Cuba",4
"Siguanea","Cuba",5
"Trinidad","Cuba",6
"Varadero","Cuba",7
"Manzanillo","Cuba",8
"Santa Clara","Cuba",9
"Santa Lucia","Cuba",10
"Nueva Gerona","Cuba",11
"San Nicolás","Cuba",12
"Pinar Del Rio","Cuba",13
"Sancti Spiritus","Cuba",14
"Santiago De Cuba","Cuba",15
"Pinar Del Rio Norte","Cuba",16
"San Antonio De Banos","Cuba",17
"Ngau","Fiji",18
"Matei","Fiji",19
"Moala","Fiji",20
"Nandi","Fiji",21
"Rotuma","Fiji",22
"Nausori","Fiji",23
"Vunisea","Fiji",24
"Savusavu","Fiji",25
"Mana Island","Fiji",26
"Vanua Balavu","Fiji",27
"Turtle Island","Fiji",28
"Yasawa Island","Fiji",29
"Malolo Lailai Island","Fiji",30
"Yazd","Iran",31
"Rasht","Iran",32
"Sepah","Iran",33
"Tabas","Iran",34
"Yasuj","Iran",35
"Zabol","Iran",36
"Ramsar","Iran",37
"Shiraz","Iran",38
"Sirjan","Iran",39
"Tabriz","Iran",40
"Tehran","Iran",41
"Zanjan","Iran",42
"Mashhad","Iran",43
"Noshahr","Iran",44
"Omidyeh","Iran",45
"Sarakhs","Iran",46
"Saravan","Iran",47
"Teheran","Iran",48
"Zahedan","Iran",49
"Maragheh","Iran",50
"Parsabad","Iran",51
"Sabzevar","Iran",52
"Sanandaj","Iran",53
"Uromiyeh","Iran",54
"Rafsanjan","Iran",55
"Shahre Kord","Iran",56
"Siri Island","Iran",57
"Masjed Soleiman","Iran",58
"Taji","Iraq",59
"Mosul","Iraq",60
"Najaf","Iraq",61
"Tikrit","Iraq",62
"Qayyarah","Iraq",63
"Nasiriyah","Iraq",64
"Tall Afar","Iraq",65
"Sulaymaniyah","Iraq",66
"Pakse","Laos",67
"Sam Neua","Laos",68
"Saravane","Laos",69
"Muang Xay","Laos",70
"Phongsaly","Laos",71
"Vientiane","Laos",72
"Phon Savan","Laos",73
"Sainyabuli","Laos",74
"Savannakhet","Laos",75
"Phong Savanh","Laos",76
"Mopti","Mali",77
"Sikasso","Mali",78
"Tessalit","Mali",79
"Tombouctou","Mali",80
"Sohar","Oman",81
"Muscat","Oman",82
"Masirah","Oman",83
"Salalah","Oman",84
"Thumrait","Oman",85
"Nazca","Peru",86
"Pisco","Peru",87
"Piura","Peru",88
"Rioja","Peru",89
"Tacna","Peru",90
"Talara","Peru",91
"Tumbes","Peru",92
"Tocache","Peru",93
"Moquegua","Peru",94
"Pucallpa","Peru",95
"Tarapoto","Peru",96
"Trujillo","Peru",97
"San Ramon","Peru",98
"Yurimaguas","Peru",99
"Santa Lucia","Peru",100
"Tingo Maria","Peru",101
"Puerto Maldonado","Peru",103
"Mango","Togo",104
"Oranjestad","Aruba",107
"Parakou","Benin",108
"Pucon","Chile",109
"Taltal","Chile",112
"Porvenir","Chile",114
"Santiago","Chile",116
"Vallenar","Chile",118
"Tocopilla","Chile",120
"Punta Arenas","Chile",122
"San Sebastian","Chile",124
"Puerto Natales","Chile",125
"San Juan Bautista","Chile",127
"San Pedro de Atacama","Chile",128
"Yiwu","China",132
"Qiemo","China",135
"Sanya","China",137
"Wuhan","China",140
"Yanji","China",142
"Yushu","China",145
"Rizhao","China",148
"Suzhou","China",150
"Urumqi","China",152
"Xi\'AN","China",155
"Xingyi","China",157
"Xuzhou","China",159
"Yichun","China",162
"Zhuhai","China",164
"Mengnai","China",166
"Nanning","China",168
"Nanyang","China",170
"Sanming","China",173
"Tacheng","China",175
"Tianjin","China",177
"Tongren","China",179
"Wanxian","China",181
"Wenshan","China",183
